condition_idx,identity,source_image,transformation,transformation_tier,transformation_category,detector_success,quality_flag_blur,quality_flag_low_light,quality_flag_noise,quality_flag_off_pose,quality_flag_small_face,quality_any_flag,quality_blur_var,quality_luma_mean,quality_noise_sigma,quality_pose_angle,quality_face_px,lbph_name,lbph_distance,lbph_margin,sface_name,sface_cosine,sface_l2,always_lbph_pred,always_lbph_correct,direct_sface_pred,direct_sface_correct,seq_cascade_pred,seq_cascade_correct,seq_cascade_reason,seq_cascade_sface_invoked,quality_only_pred,quality_only_correct,quality_only_reason,early_bypass_pred,early_bypass_correct,early_bypass_reason,early_bypass_routing_path,early_bypass_lbph_invoked,early_bypass_sface_invoked,latency_always_lbph_ms,latency_direct_sface_ms,latency_seq_cascade_ms,latency_quality_only_ms,latency_early_bypass_ms
1201,Julian_Diego_Mapa,light_name.jpg,gaussnoise_4,light,Gaussian noise,True,False,False,False,False,False,False,1511.373,79.0,5.663,0.97,77,Julian_Diego_Mapa,69.5289,0.0649,Julian_Diego_Mapa,0.8696,0.5107,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Julian_Diego_Mapa,True,ambiguous_band,quality_clear_dual_sface,True,True,4.426,8.322,15.225,4.924,13.562
1202,Julian_Diego_Mapa,light_name.jpg,histeq,light,Histogram equalization,True,False,False,True,False,False,True,5022.198,128.46,8.564,0.2,77,Julian_Diego_Mapa,70.2431,0.048,Julian_Diego_Mapa,0.8579,0.5331,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:noise,True,Julian_Diego_Mapa,True,quality_router_sface:noise,Julian_Diego_Mapa,True,quality:noise,quality_triggered_sface,False,True,6.088,9.741,15.204,9.928,8.961
1203,Julian_Diego_Mapa,light_name.jpg,autolevel,light,Auto-levels,True,False,False,False,False,False,False,2441.344,105.46,5.844,2.37,76,Julian_Diego_Mapa,68.8262,0.0565,Julian_Diego_Mapa,0.8815,0.4868,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Julian_Diego_Mapa,True,ambiguous_band,quality_clear_dual_sface,True,True,4.372,7.892,14.268,4.572,12.394
1204,Julian_Diego_Mapa,light_name.jpg,blur_7,heavy,Blur,True,True,False,False,False,False,True,18.67,79.46,0.342,3.29,77,Julian_Diego_Mapa,76.5822,0.0742,Julian_Diego_Mapa,0.8588,0.5314,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.389,8.082,12.742,8.106,7.949
1205,Julian_Diego_Mapa,light_name.jpg,blur_5,medium,Blur,True,True,False,False,False,False,True,40.437,79.46,0.388,3.23,76,Julian_Diego_Mapa,72.9591,0.0682,Julian_Diego_Mapa,0.8769,0.4962,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.831,8.411,13.267,8.649,8.318
1206,Julian_Diego_Mapa,light_name.jpg,blur_3,light,Blur,True,True,False,False,False,False,True,93.224,79.5,0.562,2.71,76,Julian_Diego_Mapa,69.726,0.0707,Julian_Diego_Mapa,0.8848,0.4799,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.34,7.92,12.232,9.077,7.772
1207,Julian_Diego_Mapa,light_name.jpg,rot_270,heavy,Rotation,False,False,False,False,False,False,False,,,,,,,,,,,,Unknown,False,Unknown,False,Unknown,False,detector_failure,False,Unknown,False,,Unknown,False,detector_failure,detector_failure,False,False,0.0,0.0,0.0,0.0,0.0
1208,Julian_Diego_Mapa,light_name.jpg,rot_180,medium,Rotation,True,False,False,False,False,True,True,1353.189,79.48,4.312,1.62,60,Francis_Miles_Ang,87.4519,0.0035,Unknown,0.2536,1.2218,Unknown,False,Unknown,False,Unknown,False,quality:small_face,True,Unknown,False,quality_router_sface:small_face,Unknown,False,quality:small_face,quality_triggered_sface,False,True,4.397,8.334,12.726,9.161,8.907
1209,Julian_Diego_Mapa,light_name.jpg,rot_90,light,Rotation,False,False,False,False,False,False,False,,,,,,,,,,,,Unknown,False,Unknown,False,Unknown,False,detector_failure,False,Unknown,False,,Unknown,False,detector_failure,detector_failure,False,False,0.0,0.0,0.0,0.0,0.0
1210,Julian_Diego_Mapa,light_name.jpg,rot_45,heavy,Simple rotation,True,True,False,False,False,False,True,381.917,78.2,2.392,8.52,87,Julian_Diego_Mapa,86.7826,0.0166,Unknown,0.3648,1.1271,Unknown,False,Unknown,False,Unknown,False,quality:blur,True,Unknown,False,quality_router_sface:blur,Unknown,False,quality:blur,quality_triggered_sface,False,True,4.925,8.173,13.39,8.637,8.328
1211,Julian_Diego_Mapa,light_name.jpg,rot_25,medium,Simple rotation,True,True,False,False,False,False,True,407.221,78.56,2.271,14.07,82,Julian_Diego_Mapa,89.0584,0.0022,Julian_Diego_Mapa,0.7431,0.7167,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,5.249,8.46,13.196,8.238,8.644
1212,Julian_Diego_Mapa,light_name.jpg,rot_10,light,Simple rotation,True,True,False,False,False,False,True,485.042,80.13,2.184,2.3,77,Julian_Diego_Mapa,76.8046,0.0078,Julian_Diego_Mapa,0.8054,0.6239,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.73,8.84,14.1,9.061,8.566
1213,Julian_Diego_Mapa,light_name.jpg,scale_50,heavy,Scaling,False,False,False,False,False,False,False,,,,,,,,,,,,Unknown,False,Unknown,False,Unknown,False,detector_failure,False,Unknown,False,,Unknown,False,detector_failure,detector_failure,False,False,0.0,0.0,0.0,0.0,0.0
1214,Julian_Diego_Mapa,light_name.jpg,scale_70,medium,Scaling,True,False,False,False,False,True,True,1269.804,76.89,3.827,4.4,55,Julian_Diego_Mapa,89.9069,0.0056,Julian_Diego_Mapa,0.6244,0.8667,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:small_face,True,Julian_Diego_Mapa,True,quality_router_sface:small_face,Julian_Diego_Mapa,True,quality:small_face,quality_triggered_sface,False,True,4.414,9.089,13.026,8.878,10.803
1215,Julian_Diego_Mapa,light_name.jpg,scale_90,light,Scaling,True,True,False,False,False,False,True,565.936,80.05,2.326,0.42,70,Julian_Diego_Mapa,64.4052,0.1783,Julian_Diego_Mapa,0.7064,0.7663,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.992,8.1,12.397,8.681,8.217
1216,Julian_Diego_Mapa,light_name.jpg,trans_30,heavy,Translation,True,False,False,False,False,False,False,929.269,77.5,4.516,13.52,62,Klein_Rhee_Sioson,94.9808,0.0086,Julian_Diego_Mapa,0.7031,0.7705,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Julian_Diego_Mapa,True,ambiguous_band,quality_clear_dual_sface,True,True,4.518,8.399,12.305,4.524,13.819
1217,Julian_Diego_Mapa,light_name.jpg,trans_20,medium,Translation,True,False,False,False,False,False,False,786.481,77.37,4.063,5.88,71,Mary_Jade_Jakosalem,90.7231,0.0259,Julian_Diego_Mapa,0.755,0.7,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Julian_Diego_Mapa,True,ambiguous_band,quality_clear_dual_sface,True,True,4.609,8.85,13.287,4.834,13.411
1218,Julian_Diego_Mapa,light_name.jpg,trans_10,light,Translation,True,False,False,False,False,False,False,1470.294,76.67,4.702,2.38,78,Raean_Tamayo,80.3774,0.0397,Julian_Diego_Mapa,0.6788,0.8015,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Julian_Diego_Mapa,True,ambiguous_band,quality_clear_dual_sface,True,True,4.965,10.181,13.553,4.484,14.736
1219,Julian_Diego_Mapa,light_name.jpg,flip_lr,light,Flip,True,False,False,False,False,False,False,1353.189,79.48,4.312,2.13,76,John_Roland_Octavio,75.1204,0.0146,Julian_Diego_Mapa,0.8859,0.4776,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Julian_Diego_Mapa,True,ambiguous_band,quality_clear_dual_sface,True,True,6.741,8.099,12.969,5.001,13.103
1220,Julian_Diego_Mapa,light_name.jpg,aspect_6_3,medium,Aspect ratio change,True,True,False,False,False,False,True,309.799,79.62,1.02,1.84,76,Julian_Diego_Mapa,71.4692,0.0437,Julian_Diego_Mapa,0.8774,0.4951,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.99,10.183,14.904,8.774,10.225
1221,Julian_Diego_Mapa,light_name.jpg,aspect_16_9,light,Aspect ratio change,True,True,False,False,False,False,True,315.009,79.37,1.089,2.08,77,Julian_Diego_Mapa,71.5458,0.0374,Julian_Diego_Mapa,0.8804,0.4891,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.53,8.355,12.884,8.7,8.493
1222,Julian_Diego_Mapa,light_name.jpg,crop_60,heavy,Crop,True,True,False,False,False,False,True,223.036,82.16,1.174,3.74,93,Daniel_Ramos,75.2858,0.032,Julian_Diego_Mapa,0.7242,0.7427,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.511,8.621,13.645,8.985,8.833
1223,Julian_Diego_Mapa,light_name.jpg,crop_70,medium,Crop,True,True,False,False,False,False,True,341.59,79.89,1.49,1.65,90,Daniel_Ramos,76.7592,0.0159,Julian_Diego_Mapa,0.7947,0.6408,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.429,8.046,13.066,8.478,8.607
1224,Julian_Diego_Mapa,light_name.jpg,crop_90,light,Crop,True,True,False,False,False,False,True,379.41,78.83,1.799,2.82,80,Andrew_Eroyla,72.266,0.0049,Julian_Diego_Mapa,0.8561,0.5366,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.75,8.236,12.748,8.614,8.732
1225,Julian_Diego_Mapa,light_name.jpg,skew_10,heavy,Skew,True,False,False,False,False,False,False,849.594,79.85,3.005,3.93,75,Julian_Diego_Mapa,72.1254,0.0502,Julian_Diego_Mapa,0.8701,0.5096,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Julian_Diego_Mapa,True,ambiguous_band,quality_clear_dual_sface,True,True,5.605,9.206,15.164,5.005,13.614
1226,Julian_Diego_Mapa,light_name.jpg,skew_6,medium,Skew,True,False,False,False,False,False,False,785.438,79.62,2.92,1.83,76,Julian_Diego_Mapa,69.36,0.0836,Julian_Diego_Mapa,0.8714,0.5072,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Julian_Diego_Mapa,True,ambiguous_band,quality_clear_dual_sface,True,True,4.366,8.369,13.506,4.92,13.354
1227,Julian_Diego_Mapa,light_name.jpg,skew_4,light,Skew,True,False,False,False,False,False,False,723.946,79.57,2.817,1.39,76,Julian_Diego_Mapa,68.0322,0.0691,Julian_Diego_Mapa,0.8702,0.5095,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Julian_Diego_Mapa,True,ambiguous_band,quality_clear_dual_sface,True,True,4.802,8.415,13.418,4.667,13.082
1228,Julian_Diego_Mapa,light_name.jpg,persp_10,heavy,Perspective,True,True,False,False,False,False,True,574.591,76.55,2.15,3.74,69,Julian_Diego_Mapa,72.5515,0.0916,Julian_Diego_Mapa,0.759,0.6943,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.392,8.29,12.719,9.912,8.034
1229,Julian_Diego_Mapa,light_name.jpg,persp_6,medium,Perspective,True,True,False,False,False,False,True,494.692,77.72,2.182,2.44,72,Julian_Diego_Mapa,66.8784,0.1199,Julian_Diego_Mapa,0.7961,0.6385,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.713,7.996,12.489,8.214,8.244
1230,Julian_Diego_Mapa,light_name.jpg,persp_4,light,Perspective,True,True,False,False,False,False,True,537.214,78.39,2.243,1.8,74,Julian_Diego_Mapa,67.3945,0.1052,Julian_Diego_Mapa,0.8458,0.5553,Unknown,False,Julian_Diego_Mapa,True,Julian_Diego_Mapa,True,quality:blur,True,Julian_Diego_Mapa,True,quality_router_sface:blur,Julian_Diego_Mapa,True,quality:blur,quality_triggered_sface,False,True,4.586,7.699,12.95,7.928,8.481
1231,Kenlie_John_Maghari,dark_name.jpg,brightness_p25,heavy,Brightness change,True,False,False,False,False,False,False,796.142,74.12,3.347,2.23,75,Kenlie_John_Maghari,65.4313,0.0903,Kenlie_John_Maghari,0.9293,0.376,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,confident_accept,False,Kenlie_John_Maghari,True,quality_router_lbph_accept,Kenlie_John_Maghari,True,confident_accept,quality_clear_lbph_terminal,True,False,4.624,8.337,4.713,4.559,4.731
1232,Kenlie_John_Maghari,dark_name.jpg,brightness_p20,medium,Brightness change,True,False,False,False,False,False,False,732.299,71.13,3.214,2.2,75,Kenlie_John_Maghari,65.7767,0.09,Kenlie_John_Maghari,0.9287,0.3777,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,confident_accept,False,Kenlie_John_Maghari,True,quality_router_lbph_accept,Kenlie_John_Maghari,True,confident_accept,quality_clear_lbph_terminal,True,False,4.78,8.768,4.797,4.526,4.47
1233,Kenlie_John_Maghari,dark_name.jpg,brightness_p10,light,Brightness change,True,False,False,False,False,False,False,616.478,65.16,2.944,2.28,75,Kenlie_John_Maghari,65.7163,0.0902,Kenlie_John_Maghari,0.9294,0.3759,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,confident_accept,False,Kenlie_John_Maghari,True,quality_router_lbph_accept,Kenlie_John_Maghari,True,confident_accept,quality_clear_lbph_terminal,True,False,4.633,8.375,4.638,4.432,4.435
1234,Kenlie_John_Maghari,dark_name.jpg,monochrome,light,Colour to monochrome,True,True,False,False,False,False,True,508.847,59.58,2.649,2.3,75,Kenlie_John_Maghari,65.0913,0.0908,Kenlie_John_Maghari,0.8907,0.4675,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:blur,True,Kenlie_John_Maghari,True,quality_router_sface:blur,Kenlie_John_Maghari,True,quality:blur,quality_triggered_sface,False,True,4.532,8.119,13.051,8.456,8.259
1235,Kenlie_John_Maghari,dark_name.jpg,jpeg_q30,heavy,JPEG compression,True,True,False,False,False,False,True,181.754,59.78,0.742,3.58,74,Kenlie_John_Maghari,70.1437,0.0532,Kenlie_John_Maghari,0.85,0.5477,Unknown,False,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:blur,True,Kenlie_John_Maghari,True,quality_router_sface:blur,Kenlie_John_Maghari,True,quality:blur,quality_triggered_sface,False,True,4.591,8.751,14.348,8.391,9.313
1236,Kenlie_John_Maghari,dark_name.jpg,jpeg_q60,medium,JPEG compression,True,True,False,False,False,False,True,272.784,59.64,1.107,2.98,76,Kenlie_John_Maghari,67.9471,0.0579,Kenlie_John_Maghari,0.9169,0.4078,Unknown,False,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:blur,True,Kenlie_John_Maghari,True,quality_router_sface:blur,Kenlie_John_Maghari,True,quality:blur,quality_triggered_sface,False,True,4.576,8.574,15.495,8.89,8.81
1237,Kenlie_John_Maghari,dark_name.jpg,jpeg_q80,light,JPEG compression,True,True,False,False,False,False,True,425.834,59.65,1.766,2.64,75,Kenlie_John_Maghari,65.5885,0.0891,Kenlie_John_Maghari,0.9173,0.4066,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:blur,True,Kenlie_John_Maghari,True,quality_router_sface:blur,Kenlie_John_Maghari,True,quality:blur,quality_triggered_sface,False,True,4.743,8.104,12.891,8.374,8.778
1238,Kenlie_John_Maghari,dark_name.jpg,color_8bit,medium,Colour reduction,True,False,False,False,False,False,False,988.309,59.21,3.919,2.56,75,Kenlie_John_Maghari,83.5389,0.0044,Kenlie_John_Maghari,0.6076,0.8859,Unknown,False,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Kenlie_John_Maghari,True,ambiguous_band,quality_clear_dual_sface,True,True,4.632,8.558,13.163,4.986,14.23
1239,Kenlie_John_Maghari,dark_name.jpg,rgb565,light,Colour reduction,True,True,False,False,False,False,True,525.712,59.1,2.911,2.87,75,Kenlie_John_Maghari,66.0633,0.1051,Kenlie_John_Maghari,0.9286,0.3779,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:blur,True,Kenlie_John_Maghari,True,quality_router_sface:blur,Kenlie_John_Maghari,True,quality:blur,quality_triggered_sface,False,True,4.931,8.578,13.399,9.327,9.224
1240,Kenlie_John_Maghari,dark_name.jpg,gaussnoise_12,heavy,Gaussian noise,True,False,False,True,False,False,True,1734.806,59.23,8.88,2.22,76,Kenlie_John_Maghari,76.5338,0.005,Kenlie_John_Maghari,0.82,0.5999,Unknown,False,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:noise,True,Kenlie_John_Maghari,True,quality_router_sface:noise,Kenlie_John_Maghari,True,quality:noise,quality_triggered_sface,False,True,4.45,9.256,12.707,8.114,8.58
1241,Kenlie_John_Maghari,dark_name.jpg,gaussnoise_8,medium,Gaussian noise,True,False,False,False,False,False,False,1079.901,59.36,6.577,0.73,75,Kenlie_John_Maghari,71.6364,0.0175,Kenlie_John_Maghari,0.8605,0.5282,Unknown,False,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Kenlie_John_Maghari,True,ambiguous_band,quality_clear_dual_sface,True,True,4.757,9.525,15.089,4.936,13.985
1242,Kenlie_John_Maghari,dark_name.jpg,gaussnoise_4,light,Gaussian noise,True,False,False,False,False,False,False,643.345,59.11,4.207,1.5,75,Kenlie_John_Maghari,68.4464,0.0308,Kenlie_John_Maghari,0.9311,0.3713,Unknown,False,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Kenlie_John_Maghari,True,ambiguous_band,quality_clear_dual_sface,True,True,4.439,7.922,12.466,4.695,12.93
1243,Kenlie_John_Maghari,dark_name.jpg,histeq,light,Histogram equalization,True,False,False,True,False,False,True,4230.902,126.45,8.245,2.63,74,Kenlie_John_Maghari,66.6654,0.068,Kenlie_John_Maghari,0.8992,0.4489,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:noise,True,Kenlie_John_Maghari,True,quality_router_sface:noise,Kenlie_John_Maghari,True,quality:noise,quality_triggered_sface,False,True,5.069,9.263,15.348,8.607,9.482
1244,Kenlie_John_Maghari,dark_name.jpg,autolevel,light,Auto-levels,True,False,False,False,False,False,False,1838.536,114.41,5.096,2.44,74,Kenlie_John_Maghari,64.7487,0.1025,Kenlie_John_Maghari,0.9294,0.3757,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,confident_accept,False,Kenlie_John_Maghari,True,quality_router_lbph_accept,Kenlie_John_Maghari,True,confident_accept,quality_clear_lbph_terminal,True,False,5.106,9.167,4.882,5.209,4.736
1245,Kenlie_John_Maghari,dark_name.jpg,blur_7,heavy,Blur,True,True,False,False,False,False,True,10.666,59.56,0.328,1.37,75,Kenlie_John_Maghari,73.0252,0.0893,Kenlie_John_Maghari,0.861,0.5272,Unknown,False,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:blur,True,Kenlie_John_Maghari,True,quality_router_sface:blur,Kenlie_John_Maghari,True,quality:blur,quality_triggered_sface,False,True,4.35,8.053,13.182,8.329,7.954
1246,Kenlie_John_Maghari,dark_name.jpg,blur_5,medium,Blur,True,True,False,False,False,False,True,20.802,59.57,0.349,1.78,75,Kenlie_John_Maghari,68.0781,0.095,Kenlie_John_Maghari,0.894,0.4603,Unknown,False,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:blur,True,Kenlie_John_Maghari,True,quality_router_sface:blur,Kenlie_John_Maghari,True,quality:blur,quality_triggered_sface,False,True,4.462,8.621,12.615,8.723,8.144
1247,Kenlie_John_Maghari,dark_name.jpg,blur_3,light,Blur,True,True,False,False,False,False,True,44.01,59.61,0.453,2.3,75,Kenlie_John_Maghari,64.4788,0.1236,Kenlie_John_Maghari,0.9147,0.4131,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,Kenlie_John_Maghari,True,quality:blur,True,Kenlie_John_Maghari,True,quality_router_sface:blur,Kenlie_John_Maghari,True,quality:blur,quality_triggered_sface,False,True,4.325,8.211,12.558,8.053,8.054
1248,Kenlie_John_Maghari,dark_name.jpg,rot_270,heavy,Rotation,True,True,False,False,False,False,True,508.847,59.58,2.649,17.48,61,John_Roland_Octavio,89.8939,0.0,Unknown,0.2278,1.2427,Unknown,False,Unknown,False,Unknown,False,quality:blur,True,Unknown,False,quality_router_sface:blur,Unknown,False,quality:blur,quality_triggered_sface,False,True,4.963,9.904,15.158,9.978,8.709
1249,Kenlie_John_Maghari,dark_name.jpg,rot_180,medium,Rotation,True,True,False,False,False,False,True,508.847,59.58,2.649,6.66,89,Anthony_Gallego,87.7467,0.0044,Unknown,0.1698,1.2886,Unknown,False,Unknown,False,Unknown,False,quality:blur,True,Unknown,False,quality_router_sface:blur,Unknown,False,quality:blur,quality_triggered_sface,False,True,4.492,7.845,12.835,8.406,8.234
1250,Kenlie_John_Maghari,dark_name.jpg,rot_90,light,Rotation,True,True,False,False,False,False,True,508.847,59.58,2.649,6.68,65,John_Roland_Octavio,90.1963,0.0253,Unknown,0.1055,1.3375,Unknown,False,Unknown,False,Unknown,False,quality:blur,True,Unknown,False,quality_router_sface:blur,Unknown,False,quality:blur,quality_triggered_sface,False,True,4.607,8.575,13.169,8.474,8.498
1251,Kenlie_John_Maghari,dark_name.jpg,rot_45,heavy,Simple rotation,True,True,False,False,False,False,True,160.897,59.99,1.535,12.25,82,Jul_Leo_Javellana,85.2447,0.0033,Unknown,0.2642,1.2131,Unknown,False,Unknown,False,Unknown,False,quality:blur,True,Unknown,False,quality_router_sface:blur,Unknown,False,quality:blur,quality_triggered_sface,False,True,4.582,8.262,12.481,8.471,8.147
